wavelength,intensity
5006.528646748681,0.5052304119691371
5006.530755711775,0.5676830212589659
5006.532864674868,0.513799774562526
5006.534973637961,0.6077563381087977
5006.537082601054,0.6200085660726317
5006.539191564148,0.5779724989781387
5006.54130052724,0.4801255339155232
5006.543409490334,0.49534294425559855
5006.545518453427,0.5164457697871664
5006.54762741652,0.5021038855240343
5006.549736379613,0.562783611720825
5006.551845342707,0.47867811317362813
5006.553954305799,0.48871328136661885
5006.556063268892,0.5233791827042179
5006.558172231986,0.5259135427920492
5006.5602811950785,0.4989159981160717
5006.562390158172,0.48928845104654195
5006.564499121265,0.48545525272678136
5006.566608084358,0.4747144412118185
5006.568717047451,0.4109217625324275
5006.570826010545,0.4998035094917963
5006.5729349736375,0.4554124217978916
5006.575043936731,0.49211067516407947
5006.577152899824,0.44694313101521543
5006.5792618629175,0.39160852732631946
5006.58137082601,0.47549537101448286
5006.583479789104,0.5325269028699318
5006.585588752197,0.5020248005345563
5006.587697715289,0.5176329178210819
5006.589806678383,0.501652424875034
5006.591915641476,0.5269943418819383
5006.594024604569,0.42845220667112166
5006.596133567662,0.4915088179306188
5006.598242530756,0.3595970182312979
5006.600351493848,0.5198268727784612
5006.602460456942,0.4545738637700191
5006.604569420035,0.4458417826017353
5006.606678383128,0.5565362421249775
5006.608787346221,0.5463898175383548
5006.610896309315,0.5229605509003096
5006.6130052724075,0.49560425293376426
5006.615114235501,0.4993855606763048
5006.617223198594,0.5130439721061261
5006.6193321616865,0.4672437539483396
5006.62144112478,0.4680257855485996
5006.623550087873,0.40738384982366405
5006.6256590509665,0.49101060415920444
5006.627768014059,0.48797643572338395
5006.629876977153,0.5510964918278405
5006.631985940246,0.4709544900165302
5006.634094903339,0.3963591106534039
5006.636203866432,0.4046935134365875
5006.638312829526,0.4544964962396706
5006.640421792618,0.37163168510883215
5006.642530755712,0.4430227759220919
5006.644639718805,0.3934098513356956
5006.646748681897,0.4363810889530816
5006.648857644991,0.4476102444604684
5006.650966608084,0.4873839113439139
5006.653075571177,0.4778955341123182
5006.65518453427,0.45755110926703585
5006.657293497364,0.48241783814261746
5006.6594024604565,0.34344823389253926
5006.66151142355,0.4735491443821939
5006.663620386643,0.472900148215532
5006.6657293497365,0.3754268656018773
5006.667838312829,0.39361024398155864
5006.669947275923,0.42072264609133936
5006.672056239016,0.4257543678824495
5006.674165202109,0.48067950010873733
5006.676274165202,0.5116777589167284
5006.678383128295,0.5364999522486594
5006.680492091388,0.5112986181103416
5006.682601054481,0.5765328460818361
5006.684710017575,0.6182209620201867
5006.686818980667,0.542926232079654
5006.688927943761,0.6546781721933603
5006.691036906854,0.5947097866219657
5006.693145869947,0.5936988763668349
5006.69525483304,0.5361196660966097
5006.697363796134,0.5716022085322126
5006.699472759226,0.5657898971156593
5006.70158172232,0.6125721689624446
5006.703690685413,0.6392063557950656
5006.705799648506,0.5898607596967262
5006.707908611599,0.6743472675649307
5006.710017574692,0.6478799129046898
5006.7121265377855,0.6099197325768271
5006.714235500878,0.5984955476792873
5006.716344463972,0.702002972746831
5006.718453427065,0.6977069157139194
5006.720562390158,0.6931567149170956
5006.722671353251,0.6418435955367288
5006.724780316345,0.7296561974850656
5006.726889279437,0.6684206180133333
5006.728998242531,0.7510915848040177
5006.731107205624,0.6900102844861555
5006.733216168717,0.727258590126882
5006.73532513181,0.7490497910420004
5006.737434094904,0.7224708792321698
5006.739543057996,0.731700098752227
5006.741652021089,0.8218981649743953
5006.743760984183,0.801162915677474
5006.745869947275,0.7381447049824476
5006.747978910369,0.7800339150326051
5006.750087873462,0.8225672998041926
5006.752196836555,0.9249529010673583
5006.754305799648,0.8279208077359649
5006.756414762742,0.9256413239062787
5006.7585237258345,0.8366879353296471
5006.760632688928,0.8384775898955854
5006.762741652021,0.7629109506965569
5006.7648506151145,0.8411707432400389
5006.766959578207,0.8703250437141227
5006.769068541301,0.8595181538579855
5006.771177504394,0.9112084091267896
5006.773286467486,0.8913256955909411
5006.77539543058,0.8162838696669088
5006.777504393673,0.8673301786325567
5006.779613356766,0.9049760720787813
5006.781722319859,0.9104489966769999
5006.783831282953,0.916113557798563
5006.785940246045,0.8678825643892412
5006.788049209139,0.8427307062842586
5006.790158172232,0.8713676249217538
5006.792267135325,0.9149889185436343
5006.794376098418,0.9083665396698193
5006.796485061512,0.9498839213248937
5006.798594024604,0.8940912773946386
5006.800702987697,1.004775685354411
5006.802811950791,0.9661036098263756
5006.8049209138835,0.9023896211995399
5006.807029876977,0.8864801094633188
5006.80913884007,0.9155767400649599
5006.8112478031635,1.0364630192360083
5006.813356766256,0.9430650956330967
5006.81546572935,0.9300501759210411
5006.817574692443,0.9549538612750265
5006.819683655536,0.9033877888753692
5006.821792618629,0.9733496200110938
5006.823901581723,1.0421428396101509
5006.826010544815,0.9637472271065681
5006.828119507909,0.9542968091285317
5006.830228471002,1.02640389600511
5006.832337434094,0.9552570815722662
5006.834446397188,0.913629889435269
5006.836555360281,0.9656569589389579
5006.838664323374,1.0447005352974919
5006.840773286467,0.9375394183607266
5006.842882249561,0.995858224598688
5006.844991212653,0.9654737434102394
5006.847100175747,0.9517807129427847
5006.84920913884,1.0758605911806358
5006.851318101933,1.003730169295969
5006.853427065026,0.9261602348794126
5006.85553602812,0.9534285705527422
5006.8576449912125,0.9589696603406144
5006.859753954306,0.9531039192758215
5006.861862917399,0.9145510697735786
5006.863971880492,0.9372696020825838
5006.866080843585,1.0330327095817027
5006.868189806678,0.9258390662265341
5006.870298769772,0.9413497426366558
5006.872407732864,1.0011146195851206
5006.874516695958,1.0341118786184997
5006.876625659051,1.0453142276485472
5006.878734622144,0.8804199620768897
5006.880843585237,0.9449260962559124
5006.882952548331,0.8683235164799161
5006.885061511423,0.8950553907669306
5006.887170474517,0.8920666351837166
5006.88927943761,0.9160522117667855
5006.891388400703,0.9279083661723856
5006.893497363796,0.9083523201777565
5006.895606326889,0.840412417315447
5006.897715289982,0.8778631350122884
5006.899824253075,0.8959168770553085
5006.901933216169,0.8874540537771403
5006.9040421792615,0.8770759462352521
5006.906151142355,0.9096324779114061
5006.908260105448,0.8115844651527634
5006.9103690685415,0.934827069841439
5006.912478031634,0.859014301473846
5006.914586994728,0.8081375190813954
5006.916695957821,0.9155866790595024
5006.918804920914,0.866287426298506
5006.920913884007,0.88225267206364
5006.923022847101,0.9257296601263164
5006.925131810193,0.8012072990408603
5006.927240773286,0.8778509530391938
5006.92934973638,0.8064904496309382
5006.931458699472,0.9693725437850257
5006.933567662566,0.8699317446390422
5006.935676625659,0.7851342981564517
5006.937785588752,0.9015880345117122
5006.939894551845,0.8951010170245504
5006.942003514939,0.9197727917585754
5006.9441124780315,0.7679897216556864
5006.946221441125,0.8567050510259246
5006.948330404218,0.945311013070167
5006.950439367311,0.914229755410331
5006.952548330404,0.8231293028378054
5006.954657293497,0.8745039768162898
5006.9567662565905,0.9209200764130443
5006.958875219683,0.8618535768487854
5006.960984182777,0.8243453062762437
5006.96309314587,0.8405973919455396
5006.965202108963,0.7792777074840694
5006.967311072056,0.825748692182878
5006.96942003515,0.8840320946663377
5006.971528998242,0.8164938789329808
5006.973637961336,0.7995002097952115
5006.975746924429,0.8523128010892556
5006.977855887522,0.8831374434571196
5006.979964850615,0.9212535579465393
5006.982073813709,0.8667797572312307
5006.984182776801,0.8105102202113075
5006.986291739894,0.8435317090015199
5006.988400702988,0.8314074419351294
5006.9905096660805,0.9066852532464281
5006.992618629174,0.8734249881340246
5006.994727592267,0.9710870443864026
5006.9968365553605,0.9329078733046892
5006.998945518453,0.9196156219790756
5007.001054481547,0.942444774590513
5007.0031634446395,0.9928051953009471
5007.005272407733,0.8690406650296707
5007.007381370826,0.9650613248811915
5007.0094903339195,0.8663960927598746
5007.011599297012,0.9734587519530923
5007.013708260106,1.0023079691725105
5007.015817223199,0.9313150553890958
5007.017926186291,0.8822090660267589
5007.020035149385,0.8570993029505678
5007.022144112478,0.8665426055606137
5007.024253075571,0.8906892289458376
5007.026362038664,0.8287676548275922
5007.028471001758,0.8870637939466793
5007.03057996485,0.758550902982257
5007.032688927944,0.8470018867767645
5007.034797891037,0.8751177241293331
5007.03690685413,0.846817551320349
5007.039015817223,0.7973708547494496
5007.041124780317,0.8280350475931566
5007.0432337434095,0.8079121108812939
5007.045342706503,0.757512961209534
5007.047451669596,0.8558083531542003
5007.049560632689,0.7176700038969452
5007.051669595782,0.7938559360600356
5007.053778558875,0.7245059925938087
5007.0558875219685,0.8304473257542727
5007.057996485061,0.7915022317634313
5007.060105448155,0.7284445390690902
5007.062214411248,0.7410112044729398
5007.064323374341,0.8434914532651748
5007.066432337434,0.7934696958048918
5007.068541300528,0.8372879919137465
5007.07065026362,0.7620011607052241
5007.072759226714,0.8877303073557884
5007.074868189807,0.7990389926066281
5007.076977152899,0.8105957540501502
5007.079086115993,0.8450012501780756
5007.081195079086,0.7990849007355341
5007.083304042179,0.7931046216465519
5007.085413005272,0.7485915903429484
5007.087521968366,0.8810653101291015
5007.0896309314585,0.8040875611135015
5007.091739894552,0.734394569780424
5007.093848857645,0.7147062447888475
5007.0959578207385,0.7519064693316838
5007.098066783831,0.7551557226406451
5007.100175746925,0.9267213935820303
5007.102284710018,0.8381065394255196
5007.104393673111,0.818340885804534
5007.106502636204,0.7949250332925896
5007.108611599297,0.763295832172399
5007.11072056239,0.6712427155554467
5007.112829525483,0.6605939438180781
5007.114938488577,0.7591540721569057
5007.117047451669,0.751411997655455
5007.119156414763,0.6857531725895414
5007.121265377856,0.6280383817914876
5007.123374340949,0.6513007684319408
5007.125483304042,0.6174172404988584
5007.127592267136,0.6920849703783127
5007.129701230228,0.705396442734902
5007.131810193322,0.7488690849268541
5007.133919156415,0.6860453129977786
5007.136028119508,0.713539260007979
5007.138137082601,0.7691786785787169
5007.140246045694,0.7306264714738188
5007.1423550087875,0.7406662890107295
5007.14446397188,0.7396835722968416
5007.146572934974,0.7024491412634906
5007.148681898067,0.6923178190855126
5007.15079086116,0.6190741655364213
5007.152899824253,0.622508870534125
5007.155008787347,0.7577278974130811
5007.157117750439,0.6776345639953861
5007.159226713533,0.7171706606851399
5007.161335676626,0.7425703136507729
5007.163444639719,0.7752230699065691
5007.165553602812,0.744317102702712
5007.167662565906,0.7450446514477173
5007.169771528998,0.800508106509758
5007.171880492091,0.715791606603507
5007.173989455185,0.7080753501596747
5007.176098418277,0.7352417622195383
5007.178207381371,0.7304543497981127
5007.180316344464,0.6692414651661288
5007.182425307557,0.683457146699433
5007.18453427065,0.8040090874109723
5007.186643233744,0.6351227839934845
5007.1887521968365,0.7485683723817806
5007.19086115993,0.745718541322531
5007.192970123023,0.7651778926460294
5007.1950790861165,0.8052252041495884
5007.197188049209,0.7320104149647129
5007.199297012303,0.7008062276275663
5007.201405975396,0.6411829489445058
5007.203514938488,0.7553301588676923
5007.205623901582,0.731417334606871
5007.207732864675,0.8856682881158164
5007.209841827768,0.9030164880097551
5007.211950790861,0.8551900740431824
5007.214059753955,0.8249729026545451
5007.216168717047,0.9800530680637757
5007.218277680141,0.8764477896132152
5007.220386643234,0.8029079129301346
5007.222495606327,0.8154618235771831
5007.22460456942,0.8650985050010359
5007.226713532514,0.9356396854716206
5007.228822495606,0.840149965079968
5007.230931458699,0.9540313482633576
5007.233040421793,0.8183530155626628
5007.2351493848855,0.9226929192942468
5007.237258347979,0.9399705896741726
5007.239367311072,0.8456030824261193
5007.2414762741655,0.8546151013642769
5007.243585237258,0.8539774850873819
5007.245694200352,0.8669675453294996
5007.247803163445,0.7913463579407669
5007.249912126538,0.9764066898535135
5007.252021089631,0.8874455173349213
5007.254130052725,0.7925250337811298
5007.256239015817,0.808863769924846
5007.258347978911,0.924342158790238
5007.260456942004,0.9253925792372739
5007.262565905096,0.8205734350713734
5007.26467486819,0.9035282274400607
5007.266783831283,0.8975857814334893
5007.268892794376,0.97771519468216
5007.271001757469,0.9745466071746062
5007.273110720563,0.9737802059926103
5007.275219683655,1.0232590921943108
5007.277328646749,0.9507535943386297
5007.279437609842,0.9920222628628216
5007.281546572935,0.9602899796710354
5007.283655536028,0.9507358523125646
5007.285764499122,0.9565394625344242
5007.2878734622145,0.9322583828400519
5007.289982425308,0.997589596791119
5007.292091388401,1.0334150719191955
5007.294200351494,0.9501408316919713
5007.296309314587,0.9955435394048526
5007.29841827768,0.9890718443502916
5007.300527240774,1.0040586396563271
5007.302636203866,0.9930971478384527
5007.30474516696,0.9739100429827728
5007.306854130053,0.97652604931807
5007.308963093146,0.9777341780494885
5007.311072056239,0.9745059700431834
5007.313181019333,0.9395771851050015
5007.315289982425,0.9958717722393429
5007.317398945519,0.9701905310719717
5007.319507908612,0.972764286343314
5007.321616871705,0.9913280514222073
5007.323725834798,0.8958399729623072
5007.325834797891,0.9193342605453662
5007.327943760984,0.9890408263751498
5007.330052724077,0.8884588408923272
5007.332161687171,0.906674069213281
5007.3342706502635,0.9954102847548827
5007.336379613357,0.980104279523892
5007.33848857645,0.911151353906186
5007.3405975395435,0.9024857427710683
5007.342706502636,0.9120213684153556
5007.34481546573,0.9840636122461697
5007.346924428823,0.965480082475826
5007.349033391916,0.9355772188782643
5007.351142355009,0.8494867560069689
5007.353251318103,0.8420381188524684
5007.355360281195,0.9258926045233237
5007.357469244288,0.7663907232275146
5007.359578207382,0.9359955807208382
5007.361687170474,0.8273569361129897
5007.363796133568,0.9514743864418268
5007.365905096661,0.9139214483705171
5007.368014059754,0.8238924573832291
5007.370123022847,0.7823210787818224
5007.372231985941,0.916490389373694
5007.3743409490335,0.8446043590157396
5007.376449912127,0.8362154809385371
5007.37855887522,0.829914604780926
5007.3806678383135,0.7665900897566218
5007.382776801406,0.7265035395258725
5007.384885764499,0.8216033071654022
5007.3869947275925,0.760787752622201
5007.389103690685,0.7880417998122903
5007.391212653779,0.770875006577218
5007.393321616872,0.7504454523359024
5007.395430579965,0.787632257357102
5007.397539543058,0.600926898955372
5007.399648506152,0.6182112962962137
5007.401757469244,0.6335774922583488
5007.403866432338,0.6558915267713773
5007.405975395431,0.5881859089420557
5007.408084358524,0.6024015828003425
5007.410193321617,0.5256055490795069
5007.412302284711,0.6343613075334351
5007.414411247803,0.49005313925316346
5007.416520210896,0.4994886259190286
5007.41862917399,0.5341066153067602
5007.4207381370825,0.4834685667004791
5007.422847100176,0.48899736335074107
5007.424956063269,0.5356390431769649
5007.4270650263625,0.47251067286624426
5007.429173989455,0.46850265309515104
5007.431282952549,0.41101489297116633
5007.433391915642,0.4778006450576374
5007.435500878735,0.5132039766573913
5007.437609841828,0.41063225525278974
5007.4397188049215,0.43226413855093404
5007.441827768014,0.39663646649707057
5007.443936731108,0.4300504064026978
5007.446045694201,0.4281362077952305
5007.448154657293,0.3928949229119811
5007.450263620387,0.45570160100965257
5007.45237258348,0.4536538066703964
5007.454481546573,0.4403553894432372
5007.456590509666,0.4127409627098622
5007.45869947276,0.46259935338098696
5007.460808435852,0.4011765948121419
5007.462917398946,0.4708329868432341
5007.465026362039,0.44543971031046636
5007.467135325132,0.4125661728203344
5007.469244288225,0.4474963645317789
5007.471353251319,0.47824303946041036
5007.4734622144115,0.36108872257063424
5007.475571177505,0.42910370809600007
5007.477680140598,0.46691775662268986
5007.479789103691,0.4165421766173632
5007.481898066784,0.37596381962203584
5007.484007029877,0.38479257712300546
5007.486115992971,0.2586375548235968
5007.488224956063,0.35408440954340104
5007.490333919157,0.3498947528172991
5007.49244288225,0.3722808725520535
5007.494551845343,0.33425558715035675
5007.496660808436,0.3431888611295521
5007.49876977153,0.238576009971382
5007.500878734622,0.41747860969465794
5007.502987697716,0.31562641705163585
5007.505096660809,0.40525366909443106
5007.507205623902,0.39174472461187365
5007.509314586995,0.3968145468304505
5007.511423550088,0.38087106700818035
5007.513532513181,0.33696691448405397
5007.515641476274,0.44629430576739754
5007.517750439368,0.3264448750578453
5007.5198594024605,0.36134057255177765
5007.521968365554,0.34688102216548006
5007.524077328647,0.3459873046945051
5007.5261862917405,0.3154717938904151
5007.528295254833,0.2811611035482844
5007.530404217927,0.3747891350602185
5007.53251318102,0.2529845412272706
5007.534622144113,0.3142495306120652
5007.536731107206,0.25373998792392977
5007.538840070299,0.17017844665381743
5007.540949033392,0.27011314792190044
5007.543057996485,0.2568090853735869
5007.545166959579,0.21712570196139055
5007.547275922671,0.09789988276772003
5007.549384885765,0.12684779236697719
5007.551493848858,0.13268799105483803
5007.553602811951,0.10595533967778041
5007.555711775044,0.10768921084946388
5007.557820738138,0.0682009596721326
5007.55992970123,0.06947339205372734
5007.562038664324,0.07723031932524664
5007.564147627417,0.16095935831876984
5007.56625659051,0.17464059488914957
5007.568365553603,0.10312149141434399
5007.570474516696,0.07917961825173742
5007.5725834797895,0.11081213714591504
5007.574692442882,0.18271951313183393
5007.576801405976,0.10254473048911225
5007.578910369069,0.032920891394008264
5007.581019332162,0.03514313164412773
5007.583128295255,0.1461578977041868
5007.585237258349,0.11770436593889187
5007.587346221441,0.11690080862356082
5007.589455184535,0.10166517823801491
5007.591564147628,0.1193271591016573
5007.593673110721,0.14353212142994023
5007.595782073814,0.039134244316549084
5007.597891036908,0.03498009525386269
5007.6,0.1726745840703932
